150	0	5.06	1
151	0	5.08	0
152	0	5.05	1
153	0	5.04	0
154	0	5.10	1
155	0	5.01	0
156	0	5.05	0
157	0	5.07	1
98	0	5.06	1
158	0	5.02	1
159	0	5.04	0
160	0	5.10	0
161	0	5.01	0
162	0	5.07	0
163	0	5.02	0
164	0	5.06	1
165	0	5.13	0
166	0	5.02	0
72	0	5.05	1
167	0	5.13	0
168	0	5.02	0
169	0	5.06	1
170	0	5.07	0
171	0	5.08	1
172	0	5.10	0
173	0	5.06	1
174	0	5.02	0
175	0	5.06	1
105	0	5.11	1
176	0	5.06	1
177	0	5.06	1
71	0	5.07	0
178	0	5.06	1
179	0	5.13	0
180	0	5.05	1
181	0	5.06	1
182	0	5.07	0
20	0	5.10	0
183	0	5.11	0
184	0	5.10	0
185	0	5.08	0
186	0	5.01	1
187	0	5.13	0
188	0	5.13	0
90	0	5.11	1
189	0	5.05	0
190	0	5.13	0
191	0	5.04	0
192	0	5.06	1
193	0	5.05	0
194	0	5.07	0
103	0	5.04	0
195	0	5.11	1
196	0	5.06	0
197	0	5.10	0
198	0	5.05	1
199	0	5.01	0
200	0	5.05	0
201	0	5.13	0
202	0	5.13	0
203	0	5.05	0
204	0	5.13	0
205	0	5.11	0
206	0	5.08	1
207	0	5.07	0
208	0	5.02	0
55	0	5.11	0
209	0	5.04	0
210	0	5.02	0
211	0	5.06	1
212	0	5.02	1
157	0	5.04	0
213	0	5.07	1
214	0	5.02	0
97	0	5.06	1
215	0	5.05	1
216	0	5.07	0
217	0	5.04	0
218	0	5.08	0
219	0	5.08	0
220	0	5.08	0
221	0	5.06	0
222	0	5.06	1
223	0	5.11	0
224	0	5.06	0
225	0	5.11	1
226	0	5.07	0
227	0	5.11	0
228	0	5.07	1
52	0	5.13	1
229	0	5.06	1
230	0	5.08	0
231	0	5.01	1
232	0	5.04	0
233	0	5.05	0
234	0	5.13	0
235	0	5.08	0
236	0	5.06	1
237	0	5.02	1
238	0	5.07	0
239	0	5.04	0
240	0	5.02	0
241	0	5.06	0
242	0	5.06	1
243	0	5.08	0
244	0	5.11	1
245	0	5.04	0
246	0	5.06	1
247	0	5.05	1
248	0	5.13	0
249	0	5.11	0
250	0	5.07	0
186	0	5.07	0
251	0	5.06	1
252	0	5.08	0
179	0	5.04	0
253	0	5.06	1
254	0	5.05	0
255	0	5.08	0
256	0	5.01	1
207	0	5.13	0
257	0	5.06	0
258	0	5.13	0
259	0	5.05	0
260	0	5.08	0
261	0	5.04	0
262	0	5.07	0
263	0	5.01	0
264	0	5.13	0
265	0	5.02	1
266	0	5.07	0
267	0	5.01	0
268	0	5.08	0
269	0	5.04	0
270	0	5.05	0
271	0	5.11	0
272	0	5.07	0
273	0	5.06	1
274	0	5.13	0
151	0	5.04	0
275	0	5.07	0
276	0	5.02	0
246	0	5.07	0
277	0	5.06	1
278	0	5.06	1
279	0	5.07	0
110	0	5.08	0
280	0	5.10	1
281	0	5.13	0
282	0	5.11	1
283	0	5.13	1
284	0	5.06	1
285	0	5.04	1
286	0	5.02	0
287	0	5.07	1
288	0	5.05	0
289	0	5.08	0
194	0	5.08	0
290	0	5.06	1
291	0	5.01	0
292	0	5.13	0
293	0	5.07	0
294	0	5.02	0
295	0	5.04	0
296	0	5.07	1
297	0	5.01	1
298	0	5.10	0
299	0	5.11	0
300	0	5.05	0
301	0	5.06	0
302	0	5.06	1
75	0	5.05	0
303	0	5.08	0
288	0	5.02	0
290	0	5.04	0
304	0	5.01	0
305	0	5.01	0
306	0	5.02	0
307	0	5.13	0
308	0	5.08	0
309	0	5.11	0
310	0	5.05	0
311	0	5.01	0
312	0	5.07	0
284	0	5.01	0
313	0	5.02	0
215	0	5.01	0
310	0	5.02	1
314	0	5.10	0
315	0	5.11	0
236	0	5.07	0
316	0	5.08	0
317	0	5.04	0
318	0	5.02	0
226	0	5.01	1
257	0	5.13	0
319	0	5.06	1
114	0	5.11	1
320	0	5.07	0
321	0	5.01	0
322	0	5.01	1
323	0	5.06	1
324	0	5.13	0
111	0	5.01	0
325	0	5.06	1
326	0	5.08	0
327	0	5.07	0
328	0	5.08	0
329	0	5.02	1
330	0	5.06	0
331	0	5.02	0
332	0	5.01	0
333	0	5.06	0
334	0	5.02	1
335	0	5.02	0
336	0	5.05	0
337	0	5.02	0
338	0	5.06	1
339	0	5.10	0
340	0	5.10	1
341	0	5.02	1
296	0	5.01	0
342	0	5.13	0
343	0	5.06	1
344	0	5.06	1
345	0	5.08	0
187	0	5.06	1
346	0	5.06	1
347	0	5.05	0
348	0	5.11	0
132	0	5.07	0
349	0	5.05	0
350	0	5.11	1
58	0	5.07	0
351	0	5.06	1
352	0	5.01	1
288	0	5.04	1
353	0	5.04	0
244	0	5.13	0
90	0	5.08	0
354	0	5.01	1
355	0	5.07	0
356	0	5.13	0
357	0	5.01	0
358	0	5.11	0
359	0	5.02	0
360	0	5.07	0
361	0	5.05	1
362	0	5.06	1
363	0	5.04	0
364	0	5.04	0
146	0	5.07	0
365	0	5.11	0
366	0	5.05	0
166	0	5.05	1
367	0	5.04	1
316	0	5.11	0
368	0	5.11	0
369	0	5.11	1
370	0	5.11	0
371	0	5.02	1
372	0	5.08	0
34	0	5.02	1
373	0	5.10	0
374	0	5.06	1
375	0	5.06	1
376	0	5.13	0
377	0	5.01	0
350	0	5.08	0
378	0	5.10	0
379	0	5.06	0
380	0	5.06	1
381	0	5.13	0
382	0	5.06	0
383	0	5.06	0
236	0	5.13	0
384	0	5.08	0
385	0	5.06	1
136	0	5.06	1
22	0	5.07	0
386	0	5.06	1
387	0	5.01	1
388	0	5.01	0
167	0	5.11	0
144	0	5.08	0
389	0	5.11	1
315	0	5.05	0
390	0	5.01	0
391	0	5.08	0
392	0	5.05	1
393	0	5.11	1
394	0	5.13	0
395	0	5.01	0
396	0	5.11	0
397	0	5.07	0
398	0	5.13	1
27	0	5.06	1
399	0	5.07	0
400	0	5.11	1
401	0	5.04	0
402	0	5.01	1
403	0	5.13	0
404	0	5.02	0
405	0	5.06	0
266	0	5.06	0
331	0	5.06	1
406	0	5.05	0
385	0	5.07	0
407	0	5.01	1
408	0	5.11	1
409	0	5.04	0
410	0	5.05	0
411	0	5.01	0
412	0	5.07	0
413	0	5.06	0
414	0	5.11	0
415	0	5.04	0
283	0	5.04	0
416	0	5.07	0
417	0	5.01	1
418	0	5.08	0
419	0	5.05	0
420	0	5.11	0
329	0	5.13	0
421	0	5.06	1
422	0	5.05	1
423	0	5.02	0
113	0	5.02	1
348	0	5.06	1
410	0	5.13	0
424	0	5.04	0
425	0	5.07	0
426	0	5.02	0
202	0	5.02	0
427	0	5.02	0
225	0	5.13	0
428	0	5.05	1
429	0	5.13	1
430	0	5.06	1
207	0	5.11	1
37	0	5.01	0
249	0	5.06	1
431	0	5.01	0
129	0	5.06	1
432	0	5.06	1
433	0	5.05	1
434	0	5.01	0
353	0	5.06	1
337	0	5.06	1
75	0	5.02	1
435	0	5.08	0
436	0	5.04	1
120	0	5.11	1
437	0	5.02	1
251	0	5.05	0
438	0	5.11	0
439	0	5.10	0
440	0	5.07	0
277	0	5.11	0
441	0	5.04	0
442	0	5.10	0
443	0	5.05	1
444	0	5.10	0
445	0	5.02	0
446	0	5.02	1
128	0	5.07	0
447	0	5.06	1
448	0	5.13	0
449	0	5.13	0
450	0	5.04	0
451	0	5.06	1
452	0	5.04	0
253	0	5.05	0
453	0	5.06	1
454	0	5.11	1
167	0	5.05	1
455	0	5.06	1
456	0	5.05	0
457	0	5.01	0
458	0	5.04	0
459	0	5.05	0
460	0	5.04	0
461	0	5.01	0
462	0	5.07	0
463	0	5.02	0
464	0	5.10	0
465	0	5.08	0
217	0	5.05	0
192	0	5.07	0
466	0	5.13	0
467	0	5.13	0
468	0	5.04	0
469	0	5.02	1
470	0	5.05	1
254	0	5.06	1
471	0	5.08	1
6	0	5.13	0
472	0	5.06	1
293	0	5.10	0
473	0	5.02	0
474	0	5.01	1
475	0	5.06	1
476	0	5.06	1
10	0	5.07	0
443	0	5.02	0
477	0	5.05	0
478	0	5.08	1
479	0	5.13	0
480	0	5.11	1
481	0	5.04	0
482	0	5.10	0
195	0	5.06	0
483	0	5.07	0
484	0	5.06	1
485	0	5.11	0
78	0	5.05	0
186	0	5.10	0
11	0	5.07	0
124	0	5.13	0
486	0	5.02	1
487	0	5.07	0
488	0	5.02	0
218	0	5.10	0
17	0	5.07	0
489	0	5.01	0
104	0	5.11	1
490	0	5.02	1
491	0	5.04	0
492	0	5.06	1
201	0	5.01	0
493	0	5.04	0
494	0	5.04	0
495	0	5.13	0
496	0	5.01	0
34	0	5.07	0
367	0	5.11	0
70	0	5.08	0
497	0	5.07	0
498	0	5.08	0
499	0	5.01	0
500	0	5.10	0
121	0	5.10	0
501	0	5.08	0
395	0	5.07	0
502	0	5.10	0
503	0	5.02	0
108	0	5.11	0
504	0	5.06	1
505	0	5.11	0
506	0	5.08	0
507	0	5.06	1
109	0	5.11	0
508	0	5.13	0
509	0	5.06	0
510	0	5.04	0
511	0	5.13	0
380	0	5.07	0
512	0	5.13	1
513	0	5.11	0
514	0	5.04	0
43	0	5.06	0
30	0	5.06	1
515	0	5.08	0
463	0	5.06	1
422	0	5.07	0
199	0	5.02	1
516	0	5.11	0
517	0	5.07	0
518	0	5.05	0
519	0	5.02	1
520	0	5.01	1
521	0	5.04	0
522	0	5.07	0
523	0	5.06	0
524	0	5.13	1
525	0	5.08	0
526	0	5.02	0
527	0	5.13	0
176	0	5.08	0
514	0	5.02	0
528	0	5.08	0
245	0	5.01	1
342	0	5.04	0
529	0	5.13	0
530	0	5.01	0
531	0	5.02	0
532	0	5.02	0
533	0	5.13	0
534	0	5.11	0
535	0	5.06	1
308	0	5.06	0
536	0	5.13	0
140	0	5.13	0
537	0	5.06	0
538	0	5.01	0
478	0	5.05	0
506	0	5.11	1
539	0	5.01	1
540	0	5.11	0
541	0	5.02	0
79	0	5.11	1
168	0	5.10	0
294	0	5.07	0
542	0	5.13	1
542	0	5.02	0
405	0	5.13	0
543	0	5.08	0
240	0	5.05	0
544	0	5.08	1
545	0	5.08	1
546	0	5.07	0
415	0	5.02	0
89	0	5.04	0
497	0	5.06	1
547	0	5.04	0
548	0	5.06	1
549	0	5.06	1
462	0	5.06	0
82	0	5.06	0
550	0	5.13	0
551	0	5.06	1
552	0	5.11	1
553	0	5.07	0
554	0	5.06	1
15	0	5.06	1
265	0	5.13	0
555	0	5.07	0
169	0	5.11	0
420	0	5.02	0
64	0	5.08	0
556	0	5.01	1
557	0	5.10	0
558	0	5.11	1
132	0	5.10	0
559	0	5.06	1
560	0	5.11	0
25	0	5.06	0
561	0	5.07	1
562	0	5.06	1
140	0	5.05	0
563	0	5.01	0
564	0	5.11	0
565	0	5.06	0
566	0	5.06	1
202	0	5.06	1
147	0	5.01	0
160	0	5.01	0
567	0	5.01	0
568	0	5.10	0
538	0	5.07	0
569	0	5.07	0
570	0	5.01	0
571	0	5.07	0
286	0	5.01	0
325	0	5.08	0
572	0	5.02	1
573	0	5.06	1
574	0	5.06	1
575	0	5.13	0
502	0	5.11	1
576	0	5.08	1
470	0	5.10	0
577	0	5.05	0
578	0	5.02	1
579	0	5.06	1
461	0	5.10	0
580	0	5.07	1
581	0	5.07	0
563	0	5.07	0
582	0	5.06	1
267	0	5.11	1
155	0	5.10	0
583	0	5.06	1
584	0	5.07	0
224	0	5.01	1
10	0	5.05	0
585	0	5.06	1
307	0	5.01	0
107	0	5.07	0
586	0	5.13	0
235	0	5.05	0
587	0	5.05	0
335	0	5.11	0
69	0	5.10	0
588	0	5.13	1
344	0	5.13	0
523	0	5.11	1
589	0	5.06	1
590	0	5.08	0
591	0	5.11	0
20	0	5.06	1
21	0	5.02	0
563	0	5.02	1
511	0	5.05	0
592	0	5.08	0
593	0	5.06	1
259	0	5.11	1
594	0	5.11	0
595	0	5.04	1
47	0	5.11	0
596	0	5.10	0
597	0	5.11	1
31	0	5.08	0
598	0	5.01	0
599	0	5.04	0
385	0	5.02	0
595	0	5.08	0
600	0	5.07	0
156	0	5.08	0
601	0	5.11	0
558	0	5.01	0
602	0	5.11	0
603	0	5.02	0
1	0	5.04	0
604	0	5.02	1
605	0	5.02	1
477	0	5.10	0
540	0	5.06	1
606	0	5.06	1
607	0	5.07	0
608	0	5.06	1
559	0	5.11	0
219	0	5.06	0
609	0	5.11	0
610	0	5.01	1
148	0	5.05	0
18	0	5.06	1
611	0	5.11	1
612	0	5.02	1
613	0	5.13	0
355	0	5.13	0
614	0	5.07	0
615	0	5.08	0
616	0	5.04	0
617	0	5.08	0
137	0	5.07	0
618	0	5.07	0
529	0	5.01	0
619	0	5.07	0
620	0	5.04	1
572	0	5.08	0
101	0	5.02	0
621	0	5.13	0
256	0	5.13	0
622	0	5.06	1
623	0	5.04	0
611	0	5.02	0
624	0	5.06	1
5	0	5.02	1
625	0	5.05	0
626	0	5.01	0
627	0	5.10	0
628	0	5.08	0
629	0	5.04	0
630	0	5.02	1
631	0	5.01	0
632	0	5.01	1
633	0	5.06	1
634	0	5.04	0
429	0	5.07	0
476	0	5.04	0
635	0	5.11	0
376	0	5.06	1
636	0	5.11	0
162	0	5.13	0
46	0	5.07	0
637	0	5.02	0
638	0	5.10	0
639	0	5.13	0
133	0	5.02	0
640	0	5.06	1
264	0	5.06	1
79	0	5.01	0
149	0	5.06	1
641	0	5.02	0
42	0	5.06	1
642	0	5.04	1
643	0	5.11	1
234	0	5.07	1
644	0	5.07	0
645	0	5.02	1
441	0	5.07	0
509	0	5.08	0
13	0	5.02	0
557	0	5.11	1
646	0	5.08	0
613	0	5.01	0
647	0	5.06	1
648	0	5.08	0
649	0	5.05	1
650	0	5.10	0
651	0	5.08	0
652	0	5.05	0
595	0	5.07	0
653	0	5.08	1
654	0	5.11	0
547	0	5.01	1
276	0	5.07	1
166	0	5.13	0
655	0	5.02	0
656	0	5.10	0
657	0	5.05	1
658	0	5.10	0
381	0	5.06	1
659	0	5.01	1
660	0	5.13	0
661	0	5.06	1
662	0	5.06	1
313	0	5.07	1
663	0	5.05	1
664	0	5.05	1
665	0	5.05	0
666	0	5.11	0
667	0	5.02	0
668	0	5.05	1
669	0	5.01	0
670	0	5.11	1
299	0	5.01	0
671	0	5.01	0
672	0	5.08	0
440	0	5.05	0
430	0	5.02	0
67	0	5.13	0
673	0	5.04	0
674	0	5.06	1
675	0	5.11	0
676	0	5.05	0
619	0	5.06	0
274	0	5.06	1
660	0	5.01	0
677	0	5.07	1
678	0	5.06	1
679	0	5.10	0
680	0	5.06	1
681	0	5.11	0
23	0	5.07	0
617	0	5.04	0
682	0	5.06	0
683	0	5.11	0
532	0	5.11	1
684	0	5.06	1
685	0	5.06	1
681	0	5.10	0
447	0	5.04	0
175	0	5.11	0
686	0	5.08	0
687	0	5.08	0
324	0	5.11	1
469	0	5.10	0
81	0	5.07	0
200	0	5.06	1
255	0	5.05	0
688	0	5.01	0
689	0	5.04	1
469	0	5.05	0
421	0	5.02	0
690	0	5.13	0
579	0	5.02	0
691	0	5.05	1
618	0	5.11	0
692	0	5.04	0
693	0	5.07	0
116	0	5.08	0
694	0	5.11	0
695	0	5.13	0
604	0	5.10	0
696	0	5.04	0
177	0	5.02	0
697	0	5.02	0
548	0	5.08	0
197	0	5.07	0
507	0	5.04	0
690	0	5.06	1
52	0	5.01	0
698	0	5.08	0
375	0	5.02	0
699	0	5.06	1
700	0	5.07	0
418	0	5.02	0
701	0	5.02	1
114	0	5.07	0
702	0	5.10	0
671	0	5.05	0
703	0	5.02	1
525	0	5.02	1
427	0	5.06	1
704	0	5.13	0
287	0	5.10	0
703	0	5.11	0
379	0	5.11	1
705	0	5.07	0
150	0	5.11	0
656	0	5.06	1
338	0	5.05	0
706	0	5.07	0
28	0	5.05	0
642	0	5.08	0
707	0	5.07	0
708	0	5.05	0
709	0	5.08	0
634	0	5.02	1
710	0	5.06	1
711	0	5.06	1
712	0	5.11	1
713	0	5.08	0
311	0	5.06	1
714	0	5.10	0
177	0	5.08	0
115	0	5.04	0
493	0	5.11	1
271	0	5.07	0
715	0	5.13	0
701	0	5.10	0
716	0	5.11	1
717	0	5.01	0
718	0	5.06	1
474	0	5.13	0
297	0	5.10	0
392	0	5.04	0
672	0	5.06	1
584	0	5.11	1
719	0	5.08	0
720	0	5.10	0
256	0	5.08	0
445	0	5.13	0
721	0	5.04	0
439	0	5.07	0
722	0	5.01	0
693	0	5.02	1
723	0	5.13	0
724	0	5.07	0
725	0	5.11	1
726	0	5.08	0
727	0	5.05	0
728	0	5.04	0
468	0	5.13	0
316	0	5.06	1
84	0	5.07	0
235	0	5.11	1
393	0	5.06	0
729	0	5.13	0
730	0	5.06	0
731	0	5.01	0
435	0	5.07	0
594	0	5.06	1
732	0	5.04	0
718	0	5.01	0
733	0	5.08	0
734	0	5.11	1
735	0	5.11	0
736	0	5.01	0
514	0	5.06	1
533	0	5.05	0
465	0	5.06	1
737	0	5.11	0
556	0	5.11	0
248	0	5.05	0
738	0	5.13	1
126	0	5.02	0
739	0	5.08	1
740	0	5.02	1
741	0	5.02	0
742	0	5.04	1
306	0	5.07	0
210	0	5.13	1
349	0	5.04	0
743	0	5.05	1
452	0	5.01	0
744	0	5.06	1
745	0	5.02	1
746	0	5.02	0
640	0	5.04	0
340	0	5.02	0
747	0	5.05	0
8	0	5.08	0
657	0	5.01	0
224	0	5.08	0
290	0	5.08	0
748	0	5.06	1
749	0	5.05	0
750	0	5.11	0
172	0	5.06	1
523	0	5.04	0
18	0	5.10	0
751	0	5.05	0
637	0	5.05	0
305	0	5.05	1
752	0	5.06	1
753	0	5.04	1
141	0	5.08	1
754	0	5.11	0
755	0	5.01	0
756	0	5.13	1
625	0	5.02	0
716	0	5.13	0
757	0	5.05	1
758	0	5.01	0
318	0	5.10	0
87	0	5.01	0
652	0	5.11	1
386	0	5.05	0
759	0	5.01	0
391	0	5.02	1
334	0	5.10	0
760	0	5.06	1
711	0	5.11	0
761	0	5.11	0
661	0	5.11	0
38	0	5.07	0
762	0	5.06	1
322	0	5.11	0
59	0	5.07	0
243	0	5.01	1
68	0	5.01	0
522	0	5.01	0
763	0	5.01	0
654	0	5.01	0
761	0	5.02	0
741	0	5.07	0
446	0	5.08	0
745	0	5.08	0
489	0	5.11	1
372	0	5.05	0
764	0	5.11	0
357	0	5.05	0
765	0	5.10	0
648	0	5.06	1
226	0	5.05	0
632	0	5.05	0
338	0	5.01	0
766	0	5.06	1
472	0	5.10	0
573	0	5.13	0
767	0	5.06	0
768	0	5.13	0
632	0	5.07	0
491	0	5.01	0
631	0	5.11	1
769	0	5.02	1
770	0	5.11	0
74	0	5.11	1
601	0	5.04	0
296	0	5.11	0
16	0	5.05	1
137	0	5.11	1
771	0	5.11	0
772	0	5.11	1
773	0	5.06	1
774	0	5.02	1
64	0	5.02	0
775	0	5.06	1
37	0	5.10	0
776	0	5.01	0
777	0	5.10	0
778	0	5.07	0
131	0	5.04	1
131	0	5.06	0
231	0	5.11	0
213	0	5.13	0
500	0	5.06	1
502	0	5.08	0
679	0	5.04	0
191	0	5.10	0
586	0	5.06	1
620	0	5.10	0
95	0	5.05	0
171	0	5.11	0
779	0	5.06	0
641	0	5.10	0
780	0	5.06	1
781	0	5.06	1
619	0	5.13	1
593	0	5.04	0
782	0	5.11	1
105	0	5.01	0
342	0	5.05	1
783	0	5.04	0
421	0	5.11	0
784	0	5.06	1
368	0	5.02	0
785	0	5.05	0
722	0	5.02	1
786	0	5.02	1
211	0	5.01	0
431	0	5.10	0
730	0	5.02	1
704	0	5.02	0
557	0	5.05	0
528	0	5.02	0
465	0	5.04	0
787	0	5.01	0
524	0	5.01	0
69	0	5.04	0
788	0	5.06	1
403	0	5.02	1
742	0	5.10	0
789	0	5.11	0
77	0	5.07	0
283	0	5.05	0
790	0	5.08	1
791	0	5.01	0
792	0	5.13	0
473	0	5.11	1
793	0	5.11	0
740	0	5.04	0
266	0	5.05	1
760	0	5.02	0
787	0	5.06	1
281	0	5.05	0
794	0	5.11	0
264	0	5.01	0
182	0	5.06	1
527	0	5.07	0
795	0	5.05	0
458	0	5.07	0
501	0	5.02	1
32	0	5.02	0
688	0	5.05	0
794	0	5.06	1
796	0	5.06	1
191	0	5.06	1
797	0	5.06	0
798	0	5.07	0
799	0	5.13	0
800	0	5.06	1
252	0	5.10	0
801	0	5.04	0
488	0	5.11	0
472	0	5.02	0
196	0	5.08	0
743	0	5.04	0
802	0	5.06	1
803	0	5.04	0
746	0	5.01	0
433	0	5.10	0
183	0	5.02	1
804	0	5.07	0
33	0	5.02	1
555	0	5.01	0
774	0	5.08	0
624	0	5.05	0
608	0	5.11	0
491	0	5.06	1
526	0	5.08	0
805	0	5.05	0
806	0	5.04	1
785	0	5.08	0
56	0	5.06	1
260	0	5.04	0
807	0	5.04	0
808	0	5.04	0
644	0	5.04	1
511	0	5.11	1
746	0	5.06	1
417	0	5.13	0
453	0	5.10	0
562	0	5.02	0
439	0	5.06	1
809	0	5.11	0
810	0	5.06	1
40	0	5.11	0
468	0	5.06	1
811	0	5.10	0
374	0	5.10	0
812	0	5.08	0
757	0	5.08	0
800	0	5.04	0
539	0	5.02	0
813	0	5.05	1
814	0	5.06	1
222	0	5.05	0
815	0	5.08	0
816	0	5.01	0
298	0	5.07	0
587	0	5.06	1
817	0	5.10	0
818	0	5.07	0
670	0	5.06	0
819	0	5.07	0
242	0	5.04	0
525	0	5.06	0
675	0	5.08	0
820	0	5.06	1
821	0	5.04	0
217	0	5.08	1
286	0	5.05	1
822	0	5.01	0
244	0	5.10	0
823	0	5.06	1
505	0	5.01	0
824	0	5.02	0
825	0	5.13	0
189	0	5.02	0
826	0	5.04	1
827	0	5.06	0
378	0	5.01	0
828	0	5.07	0
829	0	5.05	0
481	0	5.08	0
278	0	5.01	0
769	0	5.13	0
91	0	5.08	1
830	0	5.06	0
831	0	5.13	0
402	0	5.02	0
827	0	5.05	1
208	0	5.08	0
686	0	5.04	0
832	0	5.10	0
493	0	5.01	0
59	0	5.13	0
148	0	5.06	1
272	0	5.11	0
833	0	5.02	0
574	0	5.01	0
834	0	5.01	0
835	0	5.11	0
241	0	5.05	1
726	0	5.02	1
836	0	5.02	0
459	0	5.07	0
295	0	5.06	1
837	0	5.08	0
639	0	5.07	0
838	0	5.10	0
839	0	5.11	0
515	0	5.06	0
188	0	5.01	0
426	0	5.05	0
840	0	5.04	0
4	0	5.02	0
841	0	5.11	1
634	0	5.08	0
842	0	5.08	0
294	0	5.11	1
843	0	5.06	1
78	0	5.11	1
844	0	5.01	0
261	0	5.11	0
845	0	5.05	0
28	0	5.13	0
795	0	5.01	1
614	0	5.13	0
237	0	5.10	0
393	0	5.10	0
136	0	5.05	0
765	0	5.04	0
535	0	5.08	0
765	0	5.06	1
846	0	5.13	0
847	0	5.11	1
622	0	5.11	0
848	0	5.07	0
849	0	5.01	0
850	0	5.01	0
302	0	5.04	0
851	0	5.07	0
852	0	5.05	0
793	0	5.06	1
853	0	5.01	0
854	0	5.11	0
172	0	5.11	0
855	0	5.05	0
580	0	5.13	0
436	0	5.10	0
856	0	5.10	0
479	0	5.04	1
857	0	5.08	0
858	0	5.13	0
220	0	5.02	1
19	0	5.13	0
134	0	5.10	0
541	0	5.06	1
859	0	5.02	0
297	0	5.13	0
860	0	5.02	0
483	0	5.05	0
861	0	5.11	0
662	0	5.13	0
798	0	5.06	1
48	0	5.01	0
862	0	5.01	0
504	0	5.10	0
454	0	5.01	0
127	0	5.05	0
336	0	5.11	0
848	0	5.05	0
793	0	5.07	0
778	0	5.10	1
863	0	5.07	0
187	0	5.08	0
864	0	5.04	0
816	0	5.06	0
658	0	5.06	0
865	0	5.07	0
61	0	5.06	0
866	0	5.08	0
796	0	5.07	0
674	0	5.08	0
689	0	5.10	0
484	0	5.10	0
867	0	5.08	0
868	0	5.13	0
142	0	5.13	1
543	0	5.02	1
798	0	5.13	0
766	0	5.10	0
76	0	5.13	0
869	0	5.01	0
579	0	5.07	0
665	0	5.07	0
870	0	5.01	1
871	0	5.05	0
872	0	5.08	0
58	0	5.06	0
63	0	5.01	0
50	0	5.13	0
680	0	5.02	0
873	0	5.06	1
404	0	5.08	0
73	0	5.02	0
509	0	5.04	1
874	0	5.07	1
875	0	5.05	0
876	0	5.07	0
36	0	5.06	1
877	0	5.13	0
661	0	5.10	0
597	0	5.02	0
878	0	5.02	1
879	0	5.02	0
880	0	5.05	0
748	0	5.02	0
616	0	5.08	0
826	0	5.07	0
350	0	5.13	0
881	0	5.13	0
214	0	5.06	1
409	0	5.02	1
752	0	5.10	0
882	0	5.10	0
883	0	5.10	0
232	0	5.08	0
884	0	5.05	0
490	0	5.04	0
602	0	5.13	1
